"MSSubClass=20","MSSubClass=30","MSSubClass=40","MSSubClass=45","MSSubClass=50","MSSubClass=60","MSSubClass=70","MSSubClass=75","MSSubClass=80","MSSubClass=85","MSSubClass=90","MSSubClass=120","MSSubClass=160","MSSubClass=180","MSSubClass=190","MSZoning=C (all)","MSZoning=FV","MSZoning=RH","MSZoning=RL","MSZoning=RM","Street=Grvl","Street=Pave","Alley=Grvl","Alley=Pave","Alley=None","LotShape=IR1","LotShape=IR2","LotShape=IR3","LotShape=Reg","LandContour=Bnk","LandContour=HLS","LandContour=Low","LandContour=Lvl","Utilities=AllPub","Utilities=NoSeWa","LotConfig=Corner","LotConfig=CulDSac","LotConfig=FR2","LotConfig=FR3","LotConfig=Inside","LandSlope=Gtl","LandSlope=Mod","LandSlope=Sev","Neighborhood=Blmngtn","Neighborhood=Blueste","Neighborhood=BrDale","Neighborhood=BrkSide","Neighborhood=ClearCr","Neighborhood=CollgCr","Neighborhood=Crawfor","Neighborhood=Edwards","Neighborhood=Gilbert","Neighborhood=IDOTRR","Neighborhood=MeadowV","Neighborhood=Mitchel","Neighborhood=NAmes","Neighborhood=NoRidge","Neighborhood=NPkVill","Neighborhood=NridgHt","Neighborhood=NWAmes","Neighborhood=OldTown","Neighborhood=Sawyer","Neighborhood=SawyerW","Neighborhood=Somerst","Neighborhood=StoneBr","Neighborhood=SWISU","Neighborhood=Timber","Neighborhood=Veenker","Condition1=Artery","Condition1=Feedr","Condition1=Norm","Condition1=PosA","Condition1=PosN","Condition1=RRAe","Condition1=RRAn","Condition1=RRNe","Condition1=RRNn","Condition2=Artery","Condition2=Feedr","Condition2=Norm","Condition2=PosA","Condition2=PosN","Condition2=RRAe","Condition2=RRAn","Condition2=RRNn","BldgType=1Fam","BldgType=2fmCon","BldgType=Duplex","BldgType=Twnhs","BldgType=TwnhsE","HouseStyle=1.5Fin","HouseStyle=1.5Unf","HouseStyle=1Story","HouseStyle=2.5Fin","HouseStyle=2.5Unf","HouseStyle=2Story","HouseStyle=SFoyer","HouseStyle=SLvl","OverallQual=1","OverallQual=2","OverallQual=3","OverallQual=4","OverallQual=5","OverallQual=6","OverallQual=7","OverallQual=8","OverallQual=9","OverallQual=10","OverallCond=1","OverallCond=2","OverallCond=3","OverallCond=4","OverallCond=5","OverallCond=6","OverallCond=7","OverallCond=8","OverallCond=9","RoofStyle=Flat","RoofStyle=Gable","RoofStyle=Gambrel","RoofStyle=Hip","RoofStyle=Mansard","RoofStyle=Shed","RoofMatl=ClyTile","RoofMatl=CompShg","RoofMatl=Membran","RoofMatl=Metal","RoofMatl=Roll","RoofMatl=Tar&Grv","RoofMatl=WdShake","RoofMatl=WdShngl","Exterior1st=AsbShng","Exterior1st=AsphShn","Exterior1st=BrkComm","Exterior1st=BrkFace","Exterior1st=CBlock","Exterior1st=CemntBd","Exterior1st=HdBoard","Exterior1st=ImStucc","Exterior1st=MetalSd","Exterior1st=Plywood","Exterior1st=Stone","Exterior1st=Stucco","Exterior1st=VinylSd","Exterior1st=Wd Sdng","Exterior1st=WdShing","Exterior2nd=AsbShng","Exterior2nd=AsphShn","Exterior2nd=Brk Cmn","Exterior2nd=BrkFace","Exterior2nd=CBlock","Exterior2nd=CmentBd","Exterior2nd=HdBoard","Exterior2nd=ImStucc","Exterior2nd=MetalSd","Exterior2nd=Other","Exterior2nd=Plywood","Exterior2nd=Stone","Exterior2nd=Stucco","Exterior2nd=VinylSd","Exterior2nd=Wd Sdng","Exterior2nd=Wd Shng","MasVnrType=BrkCmn","MasVnrType=BrkFace","MasVnrType=None","MasVnrType=Stone","ExterQual=Ex","ExterQual=Fa","ExterQual=Gd","ExterQual=TA","ExterCond=Ex","ExterCond=Fa","ExterCond=Gd","ExterCond=Po","ExterCond=TA","Foundation=BrkTil","Foundation=CBlock","Foundation=PConc","Foundation=Slab","Foundation=Stone","Foundation=Wood","BsmtQual=Ex","BsmtQual=Fa","BsmtQual=Gd","BsmtQual=TA","BsmtQual=None","BsmtCond=Fa","BsmtCond=Gd","BsmtCond=Po","BsmtCond=TA","BsmtCond=None","BsmtExposure=Av","BsmtExposure=Gd","BsmtExposure=Mn","BsmtExposure=No","BsmtExposure=None","BsmtFinType1=ALQ","BsmtFinType1=BLQ","BsmtFinType1=GLQ","BsmtFinType1=LwQ","BsmtFinType1=Rec","BsmtFinType1=Unf","BsmtFinType1=None","BsmtFinType2=ALQ","BsmtFinType2=BLQ","BsmtFinType2=GLQ","BsmtFinType2=LwQ","BsmtFinType2=Rec","BsmtFinType2=Unf","BsmtFinType2=None","Heating=Floor","Heating=GasA","Heating=GasW","Heating=Grav","Heating=OthW","Heating=Wall","HeatingQC=Ex","HeatingQC=Fa","HeatingQC=Gd","HeatingQC=Po","HeatingQC=TA","CentralAir=N","CentralAir=Y","Electrical=FuseA","Electrical=FuseF","Electrical=FuseP","Electrical=Mix","Electrical=SBrkr","BsmtFullBath=0","BsmtFullBath=1","BsmtFullBath=2","BsmtFullBath=3","BsmtHalfBath=0","BsmtHalfBath=1","BsmtHalfBath=2","FullBath=0","FullBath=1","FullBath=2","FullBath=3","HalfBath=0","HalfBath=1","HalfBath=2","BedroomAbvGr=0","BedroomAbvGr=1","BedroomAbvGr=2","BedroomAbvGr=3","BedroomAbvGr=4","BedroomAbvGr=5","BedroomAbvGr=6","BedroomAbvGr=8","KitchenAbvGr=0","KitchenAbvGr=1","KitchenAbvGr=2","KitchenAbvGr=3","KitchenQual=Ex","KitchenQual=Fa","KitchenQual=Gd","KitchenQual=TA","TotRmsAbvGrd=2","TotRmsAbvGrd=3","TotRmsAbvGrd=4","TotRmsAbvGrd=5","TotRmsAbvGrd=6","TotRmsAbvGrd=7","TotRmsAbvGrd=8","TotRmsAbvGrd=9","TotRmsAbvGrd=10","TotRmsAbvGrd=11","TotRmsAbvGrd=12","TotRmsAbvGrd=14","Functional=Maj1","Functional=Maj2","Functional=Min1","Functional=Min2","Functional=Mod","Functional=Sev","Functional=Typ","Fireplaces=0","Fireplaces=1","Fireplaces=2","Fireplaces=3","FireplaceQu=Ex","FireplaceQu=Fa","FireplaceQu=Gd","FireplaceQu=Po","FireplaceQu=TA","FireplaceQu=None","GarageType=2Types","GarageType=Attchd","GarageType=Basment","GarageType=BuiltIn","GarageType=CarPort","GarageType=Detchd","GarageType=None","GarageFinish=Fin","GarageFinish=RFn","GarageFinish=Unf","GarageFinish=None","GarageCars=0","GarageCars=1","GarageCars=2","GarageCars=3","GarageCars=4","GarageQual=Ex","GarageQual=Fa","GarageQual=Gd","GarageQual=Po","GarageQual=TA","GarageQual=None","GarageCond=Ex","GarageCond=Fa","GarageCond=Gd","GarageCond=Po","GarageCond=TA","GarageCond=None","PavedDrive=N","PavedDrive=P","PavedDrive=Y","PoolQC=Ex","PoolQC=Fa","PoolQC=Gd","PoolQC=None","Fence=GdPrv","Fence=GdWo","Fence=MnPrv","Fence=MnWw","Fence=None","MiscFeature=Gar2","MiscFeature=Othr","MiscFeature=Shed","MiscFeature=TenC","MiscFeature=None","MoSold=1","MoSold=2","MoSold=3","MoSold=4","MoSold=5","MoSold=6","MoSold=7","MoSold=8","MoSold=9","MoSold=10","MoSold=11","MoSold=12","SaleType=COD","SaleType=Con","SaleType=ConLD","SaleType=ConLI","SaleType=ConLw","SaleType=CWD","SaleType=New","SaleType=Oth","SaleType=WD","SaleCondition=Abnorml","SaleCondition=AdjLand","SaleCondition=Alloca","SaleCondition=Family","SaleCondition=Normal","SaleCondition=Partial","Id","LotFrontage","LotArea","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","GarageYrBlt","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","YrSold","ytrain"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.660041124057574,0.23961661341853,0.202857142857143,0.695652173913043,0.3,0.11375,0.132668329177057,0,0.203767123287671,0.19784102060844,0.141566897710565,0,0,0.141566897710565,0.89170820117807,0.258064516129032,0.101123595505618,0,0,0,0,0,0,0.75,NA
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.660383824537354,0.26517571884984,0.218499095840868,0.702898550724638,0.833333333333333,0.11,0.148129675810474,0,0.254280821917808,0.233169774288518,0.224742701113212,0,0,0.224742701113212,0.892161304938831,0.338709677419355,0,0.0215633423180593,0,0,0,0,0,0.75,NA
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.660726525017135,0.159744408945687,0.115533453887884,0.72463768115942,0.366666666666667,0,0.179551122194514,0.0498034076015727,0,0.156231599607458,0.0970384373030876,0,0,0.0970384373030876,0.905301314000906,0.225806451612903,0.0969101123595506,0,0,0,0,0,0,0.75,NA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.661069225496916,0.198083067092652,0.115840867992767,0.876811594202899,0.766666666666667,0,0.028428927680798,0.176933158584535,0,0.0753680078508342,0.159000210039908,0,0,0.159000210039908,0.9030357951971,0.288306451612903,0.196629213483146,0,0,0,0,0,0.0411764705882353,0.75,NA
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.661411925976696,0.223642172523962,0.115171790235081,0.869565217391304,0.716666666666667,0,0.179052369077307,0.072083879423329,0,0.162512266928361,0.11531190926276,0,0,0.11531190926276,0.905301314000906,0.469086021505376,0.0702247191011236,0.0431266846361186,0,0,0,0,0,0.75,NA
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.661754626456477,0.198083067092652,0.165081374321881,0.869565217391304,0.7,0,0.0822942643391521,0,0.125856164383562,0.122473012757605,0.0609115731989078,0.356068743286788,0,0.200168031926066,0.90666062528319,0.295698924731183,0.105337078651685,0,0,0,0,0,0,0.75,NA
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.662097326936258,0.223642172523962,0.165587703435805,0.702898550724638,0.316666666666667,0.11125,0.123690773067332,0.18872870249017,0,0.15387634936212,0.0945179584120983,0.455424274973147,0,0.272631800042008,0.892161304938831,0.603494623655914,0,0.233153638814016,0.363636363636364,0,0,0,0,0.75,NA
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.662440027416038,0.230031948881789,0.133851717902351,0.905797101449275,0.8,0,0.176059850374065,0,0.0941780821917808,0.181746810598626,0.124343625288805,0.364124597207304,0,0.2667506826297,0.904848210240145,0.315860215053763,0,0.0485175202156334,0,0,0,0,0,0.5,NA
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.662782727895819,0.207667731629393,0.123670886075949,0.891304347826087,0.766666666666667,0.074375,0.118703241895262,0,0.0873287671232877,0.133464180569185,0.0726738080235245,0.424274973147154,0,0.238605335013653,0.903942002718623,0.282258064516129,0.134831460674157,0.0660377358490566,0,0,0,0,0,0.5,NA
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6631254283756,0.188498402555911,0.148915009041591,0.91304347826087,0.8,0,0.212219451371571,0,0.0321061643835616,0.181746810598626,0.124343625288805,0.364124597207304,0,0.2667506826297,0.905301314000906,0.317204301075269,0.0702247191011236,0.110512129380054,0,0,0,0,0,0.5,NA
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.66346812885538,0,0.248426763110307,0.898550724637681,0.766666666666667,0,0.0344139650872818,0,0.333047945205479,0.179784102060844,0.12224322621298,0.386680988184748,0,0.273471959672338,0.904395106479384,0.259408602150538,0.117977528089888,0.113207547169811,0,0,0,0,0,0.5,NA
